6,62303,1,25,9,700.0,1,0,0,1,less 10k
6,65415,1,67,4,0.0,0,0,1,0,less 10k
6,68005,0,34,11,46700.0,1,0,0,1,40k-50k
6,65416,0,20,9,2000.0,1,0,0,0,less 10k
6,67502,1,24,2,0.0,1,0,0,1,less 10k
6,66111,1,38,10,0.0,1,0,0,1,less 10k
6,61506,1,39,10,13200.0,0,0,1,1,10k-20k
6,65402,1,57,16,72000.0,0,1,0,0,60k-80k
6,68004,1,51,15,0.0,0,0,0,1,less 10k
6,67606,1,29,9,5000.0,1,0,0,1,less 10k
6,66105,1,48,10,10760.0,1,0,0,1,10k-20k
6,62704,0,45,12,88020.0,0,0,0,1,80k-100k
6,62704,0,54,14,340000.0,0,0,1,0,above 150k
6,66702,1,24,11,56000.0,0,0,0,0,50k-60k
6,64900,0,38,13,62000.0,0,0,1,1,60k-80k
6,68110,1,30,12,12000.0,0,0,0,0,10k-20k
6,65421,0,81,9,19000.0,0,1,0,0,10k-20k
6,64401,1,18,10,0.0,1,0,0,0,less 10k
6,61000,0,81,10,21100.0,0,0,0,1,20k-30k
6,66123,1,23,9,13510.0,1,0,0,0,10k-20k
6,65701,1,31,11,120.0,0,1,0,0,less 10k
6,68002,1,25,11,35000.0,0,0,0,0,30k-40k
6,64700,0,53,11,84000.0,0,0,0,1,80k-100k
6,66115,0,36,3,12000.0,1,0,0,1,10k-20k
6,66702,0,52,9,68000.0,0,0,0,1,60k-80k
6,66114,0,28,7,0.0,1,0,0,0,less 10k
6,65419,1,41,9,25000.0,0,1,0,1,20k-30k
6,63502,0,52,11,29000.0,1,0,0,1,20k-30k
6,66122,1,26,9,12700.0,0,0,0,0,10k-20k
6,65415,1,44,14,27640.0,0,0,1,0,20k-30k
6,65421,0,40,11,62000.0,0,1,0,0,60k-80k
6,67502,1,67,2,0.0,1,0,0,0,less 10k
6,62204,0,41,12,87000.0,0,0,0,1,80k-100k
6,66000,1,20,9,1000.0,1,0,0,0,less 10k
6,68103,0,56,13,60000.0,0,0,0,1,50k-60k
6,66108,0,39,16,2000.0,0,0,1,1,less 10k
6,62801,1,19,11,500.0,0,0,1,0,less 10k
6,67100,0,21,9,21800.0,0,0,1,0,20k-30k
6,62401,1,29,14,4000.0,1,0,0,0,less 10k
6,68114,0,47,12,55800.0,0,0,0,1,50k-60k
6,65600,0,46,10,93000.0,0,0,1,1,80k-100k
6,64404,1,57,9,90000.0,0,0,0,1,80k-100k
6,62801,1,43,12,25000.0,0,0,0,0,20k-30k
6,66126,1,55,13,46000.0,0,0,0,0,40k-50k
6,61301,1,60,11,27200.0,0,0,0,0,20k-30k
6,66122,0,41,13,48450.0,0,0,1,1,40k-50k
6,65411,1,19,11,0.0,0,0,1,0,less 10k
6,64402,1,37,12,25600.0,0,0,0,1,20k-30k
6,62702,1,35,11,6000.0,1,0,0,0,less 10k
6,68200,0,41,11,35000.0,1,0,0,0,30k-40k
6,62713,0,70,11,54800.0,0,0,1,1,50k-60k
6,68114,0,38,14,66000.0,0,0,0,1,60k-80k
6,65423,0,48,2,3000.0,1,0,0,1,less 10k
6,62704,0,43,7,48000.0,1,0,0,1,40k-50k
6,61505,1,70,5,0.0,0,0,0,1,less 10k
6,68114,1,67,9,2200.0,0,0,0,1,less 10k
6,65403,0,44,4,12800.0,1,0,0,0,10k-20k
6,67604,1,41,4,0.0,1,0,0,0,less 10k
6,62703,0,24,9,42000.0,1,0,0,1,40k-50k
6,62711,0,77,9,33000.0,0,0,0,1,30k-40k
6,63100,1,39,2,3000.0,1,0,0,1,less 10k
6,66122,0,40,12,66000.0,1,0,0,1,60k-80k
6,67607,0,45,13,325000.0,0,0,0,0,above 150k
6,63503,0,23,9,17000.0,0,0,0,1,10k-20k
6,66104,0,38,8,41600.0,0,0,1,1,40k-50k
6,66106,0,20,11,54800.0,1,0,0,0,50k-60k
6,62709,1,31,1,0.0,1,0,0,0,less 10k
6,67802,0,22,11,5500.0,1,0,0,0,less 10k
6,65418,1,44,13,48000.0,1,0,0,1,40k-50k
6,60100,0,45,11,5400.0,0,0,0,1,less 10k
6,67606,1,35,11,0.0,0,0,1,1,less 10k
6,65411,1,38,13,13800.0,1,0,0,0,10k-20k
6,62410,1,70,9,16030.0,0,0,0,1,10k-20k
6,62405,0,59,3,7500.0,0,0,1,1,less 10k
6,66602,0,51,13,81600.0,0,0,0,1,80k-100k
6,67607,1,50,11,60500.0,0,0,0,0,60k-80k
6,68115,0,38,13,76050.0,0,0,0,1,60k-80k
6,66101,0,38,10,25000.0,0,0,0,1,20k-30k
6,68101,0,32,9,60000.0,1,0,0,1,50k-60k
6,61504,1,25,9,19200.0,0,0,0,0,10k-20k
6,63100,1,57,12,11100.0,0,0,0,0,10k-20k
6,60300,1,56,11,22760.0,0,0,0,1,20k-30k
6,68107,0,22,9,3000.0,1,0,0,0,less 10k
6,68106,0,43,8,42000.0,1,0,0,1,40k-50k
6,67502,1,26,9,11400.0,1,0,0,1,10k-20k
6,62401,1,35,14,19900.0,0,0,0,1,10k-20k
6,68109,0,32,10,17100.0,0,0,0,0,10k-20k
6,62201,1,27,13,55000.0,0,0,0,1,50k-60k
6,65409,0,32,15,77000.0,0,0,0,1,60k-80k
6,62405,1,40,8,4800.0,0,0,0,0,less 10k
6,68004,1,66,11,6200.0,0,0,0,1,less 10k
6,61800,1,58,6,7200.0,0,0,0,0,less 10k
6,68003,1,81,9,5100.0,1,0,0,1,less 10k
6,67200,1,40,11,27200.0,0,0,1,1,20k-30k
6,63301,0,75,1,8300.0,0,0,1,0,less 10k
6,67501,1,44,4,0.0,1,0,0,1,less 10k
6,66123,1,44,8,19000.0,0,1,0,1,10k-20k
6,62104,1,51,13,20000.0,0,0,0,1,10k-20k
6,64100,1,37,11,45000.0,0,0,0,1,40k-50k
6,66118,1,42,3,0.0,1,0,0,1,less 10k
6,62802,1,25,13,29000.0,0,0,0,1,20k-30k
6,63702,0,41,10,45500.0,0,0,0,1,40k-50k
6,68113,1,47,13,54000.0,0,0,1,0,50k-60k
6,65407,0,76,13,55500.0,0,0,0,1,50k-60k
6,61201,1,36,8,19000.0,1,0,0,1,10k-20k
6,66125,1,46,10,5000.0,0,0,0,0,less 10k
6,63903,0,64,4,8700.0,0,0,0,1,less 10k
6,66122,0,25,13,50000.0,1,0,0,0,40k-50k
6,68111,0,24,11,17100.0,0,0,0,1,10k-20k
6,66109,1,43,3,18800.0,1,1,0,0,10k-20k
6,66101,1,41,11,40000.0,1,0,0,1,30k-40k
6,67602,1,52,10,46100.0,0,0,0,0,40k-50k
6,67601,0,81,12,7600.0,0,0,0,0,less 10k
6,60300,0,50,11,2000.0,0,0,0,0,less 10k
6,68101,0,52,13,37000.0,0,0,0,0,30k-40k
6,62001,0,51,12,36000.0,0,1,0,1,30k-40k
6,62204,1,49,15,425000.0,0,0,0,0,above 150k
6,68114,1,30,13,38500.0,0,0,0,1,30k-40k
6,67601,1,60,9,48500.0,0,0,0,0,40k-50k
6,65423,0,23,9,3000.0,1,0,0,0,less 10k
6,66701,0,45,11,0.0,0,0,0,1,less 10k
6,67602,1,43,12,0.0,1,0,0,1,less 10k
6,61101,0,55,13,46000.0,0,0,0,1,40k-50k
6,68001,0,25,11,20000.0,1,0,0,0,10k-20k
6,67501,1,31,9,19400.0,0,0,0,0,10k-20k
6,65703,1,87,11,12000.0,0,0,0,0,10k-20k
6,68112,1,78,11,44000.0,0,0,0,1,40k-50k
6,68200,1,72,2,8300.0,1,0,0,1,less 10k
6,62702,1,93,11,37000.0,0,0,0,1,30k-40k
6,61504,0,28,9,20000.0,0,0,0,0,10k-20k
6,64500,1,84,11,12000.0,0,0,0,0,10k-20k
6,62102,1,81,2,11200.0,0,0,0,0,10k-20k
6,62601,1,32,9,8400.0,1,0,0,0,less 10k
6,62500,1,35,10,10600.0,0,0,0,1,10k-20k
6,61504,0,42,9,30000.0,1,0,0,1,20k-30k
6,62205,0,42,14,287000.0,0,0,0,0,above 150k
6,65403,0,39,11,40000.0,0,0,0,0,30k-40k
6,61601,1,41,6,14000.0,0,0,0,1,10k-20k
6,66801,1,31,3,700.0,1,0,0,0,less 10k
6,67900,1,28,13,27600.0,0,1,0,0,20k-30k
6,67000,1,42,4,0.0,1,0,0,1,less 10k
6,62707,1,37,16,0.0,1,0,0,1,less 10k
6,62407,1,64,13,51000.0,0,0,1,1,50k-60k
6,62410,0,42,11,78000.0,0,0,0,1,60k-80k
6,68108,0,44,4,0.0,0,0,0,0,less 10k
6,63902,1,47,9,85000.0,0,0,0,1,80k-100k
6,66118,0,18,9,23000.0,1,0,0,0,20k-30k
6,60600,1,43,13,28000.0,0,0,0,1,20k-30k
6,65703,0,55,11,55000.0,0,0,0,1,50k-60k
6,63301,1,67,9,15700.0,0,0,0,0,10k-20k
6,66601,0,66,11,8700.0,0,0,0,0,less 10k
6,62408,1,56,9,39480.0,0,0,0,1,30k-40k
6,63001,0,43,9,40000.0,0,0,1,0,30k-40k
6,66121,1,74,10,10400.0,0,0,0,0,10k-20k
6,66124,1,28,11,21000.0,1,0,0,1,20k-30k
6,60600,1,20,11,17000.0,0,0,0,0,10k-20k
6,61403,1,38,8,7900.0,0,1,0,0,less 10k
6,64403,0,29,12,30000.0,0,1,0,0,20k-30k
6,61000,0,69,13,9000.0,0,0,0,0,less 10k
6,65407,0,33,6,25000.0,1,0,0,1,20k-30k
6,64500,0,29,14,59500.0,0,0,0,1,50k-60k
6,62206,1,44,13,50000.0,0,0,0,0,40k-50k
6,68110,0,71,15,263600.0,0,0,0,1,above 150k
6,61402,1,48,10,0.0,0,0,0,1,less 10k
6,65407,1,54,14,45000.0,0,0,0,0,40k-50k
6,67603,1,52,14,0.0,0,0,0,1,less 10k
6,68104,1,48,12,4600.0,1,0,0,1,less 10k
6,60300,0,55,13,111000.0,0,0,0,0,100k-150k
6,60600,0,19,7,700.0,0,0,0,0,less 10k
6,67200,1,50,11,32000.0,0,0,0,1,30k-40k
6,62409,0,25,12,40500.0,0,0,1,0,40k-50k
6,65411,0,27,11,20000.0,1,0,0,0,10k-20k
6,65410,0,74,15,208800.0,0,0,0,1,above 150k
6,61301,1,38,13,36340.0,0,0,0,0,30k-40k
6,68001,0,61,10,78000.0,0,0,0,0,60k-80k
6,66400,0,22,9,15000.0,1,0,0,0,10k-20k
6,67100,0,66,1,8100.0,0,0,1,1,less 10k
6,61503,0,49,14,88000.0,0,0,0,1,80k-100k
6,62207,0,67,1,31700.0,0,0,1,1,30k-40k
6,66108,1,46,13,0.0,0,0,1,1,less 10k
6,67900,0,32,2,0.0,1,0,0,0,less 10k
6,65407,1,35,9,30000.0,1,0,0,1,20k-30k
6,68113,0,74,9,35000.0,0,0,0,1,30k-40k
6,65402,1,54,10,0.0,0,0,0,0,less 10k
6,62104,0,39,15,48100.0,0,0,0,0,40k-50k
6,67605,1,25,11,8300.0,0,0,0,0,less 10k
6,65415,0,36,15,26000.0,1,0,0,0,20k-30k
6,61103,1,29,5,18000.0,1,0,0,1,10k-20k
6,60400,1,30,9,0.0,1,0,0,1,less 10k
6,67900,0,87,6,16800.0,0,0,0,1,10k-20k
6,68114,1,67,15,15200.0,1,0,0,1,10k-20k
6,66114,0,54,1,15800.0,1,0,0,1,10k-20k
6,68004,1,57,14,60000.0,0,0,0,0,50k-60k
6,63600,0,80,2,0.0,1,0,0,1,less 10k
6,60800,0,38,8,15000.0,1,0,0,1,10k-20k
6,63902,0,46,11,5000.0,0,0,0,1,less 10k
6,68112,1,28,13,48500.0,0,0,0,1,40k-50k
6,68101,1,31,9,0.0,1,0,0,1,less 10k
6,68115,1,77,14,0.0,0,0,0,1,less 10k
6,62500,0,53,3,9000.0,1,0,0,1,less 10k
6,68005,1,54,1,0.0,1,0,0,0,less 10k
6,64405,0,20,9,10000.0,0,0,0,0,less 10k
6,66120,0,30,9,7200.0,1,0,0,0,less 10k
6,63903,1,36,11,14000.0,0,0,0,1,10k-20k
6,62410,0,21,13,13000.0,0,0,0,0,10k-20k
6,65900,1,25,12,7000.0,1,0,0,0,less 10k
6,65404,0,19,9,0.0,1,0,0,0,less 10k
6,66101,1,81,1,7200.0,1,0,0,0,less 10k
6,66118,0,45,11,75500.0,0,0,0,1,60k-80k
6,60900,0,37,8,38000.0,1,0,0,1,30k-40k
6,62801,0,28,11,61000.0,0,0,0,1,60k-80k
6,60100,0,77,10,59000.0,0,0,0,1,50k-60k
6,62708,1,52,9,53300.0,0,0,0,0,50k-60k
6,60700,1,34,11,12000.0,0,0,0,1,10k-20k
6,65422,0,44,11,20200.0,1,0,0,1,20k-30k
6,66110,0,27,14,8400.0,0,0,1,0,less 10k
6,66121,1,65,10,41900.0,0,0,0,0,40k-50k
6,60500,0,29,10,6000.0,0,0,0,0,less 10k
6,67100,1,37,4,6000.0,1,0,0,1,less 10k
6,67900,1,20,12,6000.0,1,0,0,0,less 10k
6,62500,1,45,10,42000.0,0,0,0,1,40k-50k
6,62206,1,25,13,66600.0,0,0,1,0,60k-80k
6,63701,1,85,9,24000.0,0,0,0,0,20k-30k
6,65800,0,56,11,70000.0,0,0,0,1,60k-80k
6,60500,0,43,12,400.0,0,0,0,0,less 10k
6,65413,0,46,13,47100.0,0,0,0,1,40k-50k
6,62713,1,40,11,46100.0,0,0,1,1,40k-50k
6,65415,1,26,9,0.0,1,0,0,1,less 10k
6,66000,0,41,13,47200.0,1,0,1,0,40k-50k
6,62409,0,64,14,20000.0,0,0,1,1,10k-20k
6,61302,1,87,5,11500.0,0,0,0,1,10k-20k
6,60300,1,71,4,13800.0,0,0,0,0,10k-20k
6,66701,1,43,13,26400.0,0,0,1,1,20k-30k
6,65415,1,45,1,0.0,1,0,0,0,less 10k
6,65416,1,28,9,40000.0,1,0,0,0,30k-40k
6,61901,1,47,4,10000.0,1,0,0,0,less 10k
6,61301,1,51,11,35000.0,0,0,0,1,30k-40k
6,62202,1,31,4,20000.0,0,0,1,1,10k-20k
6,66702,0,35,16,62000.0,0,0,0,1,60k-80k
6,66118,0,52,16,90000.0,0,0,1,1,80k-100k
6,68108,1,55,11,84800.0,0,0,0,1,80k-100k
6,67601,0,36,9,40000.0,1,0,0,1,30k-40k
6,64600,1,34,14,37000.0,0,0,0,0,30k-40k
6,60200,1,47,11,3000.0,0,0,0,0,less 10k
6,62704,1,39,10,52500.0,0,0,0,1,50k-60k
6,66112,1,29,1,17200.0,0,0,1,0,10k-20k
6,66120,1,48,9,17000.0,0,0,1,1,10k-20k
6,67602,0,25,13,31270.0,0,0,0,0,30k-40k
6,65410,0,46,15,100000.0,0,0,0,1,80k-100k
6,63503,1,37,3,121800.0,1,0,0,1,100k-150k
6,66102,0,42,15,0.0,0,0,1,0,less 10k
6,68116,1,27,9,20000.0,0,0,0,1,10k-20k
6,67502,0,22,9,18000.0,1,0,0,1,10k-20k
6,60600,1,45,9,23300.0,0,0,0,1,20k-30k
6,60100,1,30,11,10400.0,0,0,0,1,10k-20k
6,66117,1,40,1,14000.0,1,0,0,1,10k-20k
6,65300,1,54,3,13000.0,1,0,0,1,10k-20k
6,61503,1,46,12,47700.0,0,0,1,1,40k-50k
6,62206,0,19,8,10000.0,0,0,1,0,less 10k
6,62409,1,37,6,1270.0,0,0,1,1,less 10k
6,61601,0,68,7,26000.0,0,0,0,1,20k-30k
6,68115,0,38,11,40000.0,0,0,0,1,30k-40k
6,61202,0,35,4,15000.0,0,0,0,0,10k-20k
6,65420,1,18,11,3270.0,0,0,1,1,less 10k
6,64700,1,53,12,60000.0,0,0,0,1,50k-60k
6,60600,1,23,9,9000.0,0,0,0,0,less 10k
6,65415,1,34,15,167800.0,0,0,0,0,above 150k
6,64500,0,34,13,60000.0,1,0,0,1,50k-60k
6,66125,1,37,9,65000.0,0,0,0,0,60k-80k
6,65418,0,24,10,19000.0,1,0,0,0,10k-20k
6,65401,1,58,13,12860.0,0,0,0,0,10k-20k
6,64406,0,34,9,16000.0,0,1,0,1,10k-20k
6,60700,0,75,10,13400.0,0,0,0,1,10k-20k
6,65415,0,55,2,9850.0,1,0,0,1,less 10k
6,62408,0,41,13,61200.0,0,0,1,1,60k-80k
6,62710,1,54,4,6200.0,0,0,1,0,less 10k
6,68200,1,43,14,9000.0,1,0,0,1,less 10k
6,64500,0,35,13,31600.0,0,0,0,1,30k-40k
6,62801,0,61,9,14400.0,0,0,0,1,10k-20k
6,63503,1,61,10,0.0,0,0,0,1,less 10k
6,68115,1,71,11,41640.0,0,0,0,0,40k-50k
6,62707,0,61,13,11000.0,0,0,0,0,10k-20k
6,62302,1,34,12,27000.0,0,0,0,0,20k-30k
6,66115,1,46,2,0.0,1,0,0,1,less 10k
6,67601,1,25,9,0.0,1,0,0,1,less 10k
6,65409,1,26,11,43000.0,1,0,0,1,40k-50k
6,66107,1,22,11,7000.0,0,0,0,0,less 10k
6,62108,1,29,11,34000.0,1,0,0,0,30k-40k
6,63501,0,78,9,18180.0,0,0,0,1,10k-20k
6,65409,1,29,13,18000.0,0,0,1,1,10k-20k
6,68107,1,64,7,10500.0,1,0,0,0,10k-20k
6,68114,0,43,14,102500.0,0,0,0,1,100k-150k
6,61202,0,30,13,65000.0,0,0,0,0,60k-80k
6,67300,0,18,10,1500.0,0,0,0,0,less 10k
6,65417,0,64,1,11600.0,1,0,0,1,10k-20k
6,68105,1,32,10,46800.0,0,1,0,1,40k-50k
6,66124,1,89,2,0.0,0,0,1,1,less 10k
6,62407,0,22,1,12000.0,1,0,0,0,10k-20k
6,62602,0,39,13,87000.0,0,0,1,1,80k-100k
6,68103,1,24,11,9000.0,1,0,0,0,less 10k
6,63002,0,44,11,65000.0,0,0,0,1,60k-80k
6,65000,1,57,14,58000.0,0,0,0,1,50k-60k
6,61501,0,52,9,1500.0,0,0,0,1,less 10k
6,63401,0,59,1,14000.0,1,0,0,1,10k-20k
6,61102,0,43,13,45000.0,0,0,0,1,40k-50k
6,67501,1,32,3,20000.0,1,0,0,1,10k-20k
6,68115,0,85,9,10000.0,0,0,0,1,less 10k
6,68103,1,45,9,0.0,0,0,0,1,less 10k
6,65405,0,25,7,11000.0,1,0,0,0,10k-20k
6,67606,1,39,8,20000.0,0,0,1,0,10k-20k
6,63903,1,75,5,6200.0,0,0,0,0,less 10k
6,61800,1,46,11,17800.0,0,0,0,1,10k-20k
6,61303,0,56,11,33820.0,1,0,0,1,30k-40k
6,68109,1,78,11,11200.0,0,0,0,0,10k-20k
6,66400,0,38,13,90000.0,0,0,0,0,80k-100k
6,61103,1,42,14,4800.0,0,0,0,1,less 10k
6,63701,0,46,6,10280.0,0,0,0,0,10k-20k
6,61501,1,50,9,9000.0,1,0,0,1,less 10k
6,68102,0,40,9,36100.0,0,0,0,1,30k-40k
6,64405,0,93,10,11700.0,0,0,0,1,10k-20k
6,68200,0,37,9,50000.0,1,0,0,1,40k-50k
6,63800,1,48,12,46000.0,0,0,0,1,40k-50k
6,63503,0,31,6,14000.0,0,0,0,0,10k-20k
6,66124,0,47,9,0.0,1,0,0,0,less 10k
6,68105,0,36,11,34000.0,0,1,0,0,30k-40k
6,68003,1,93,4,9900.0,0,0,0,0,less 10k
6,61402,0,50,15,259000.0,0,0,0,1,above 150k
6,68001,0,43,9,44000.0,1,0,0,1,40k-50k
6,64200,1,85,7,10300.0,0,0,0,0,10k-20k
6,60500,1,66,13,8700.0,0,0,0,1,less 10k
6,62402,1,25,11,30000.0,1,1,0,0,20k-30k
6,62710,1,39,9,16600.0,0,0,1,1,10k-20k
6,65407,1,31,4,6000.0,1,0,0,1,less 10k
6,64000,0,22,7,14000.0,1,0,0,1,10k-20k
6,65416,1,46,1,11000.0,1,0,0,1,10k-20k
6,62403,0,40,14,131000.0,0,0,0,1,100k-150k
6,68106,1,37,11,50000.0,0,0,0,1,40k-50k
6,62602,0,30,8,30000.0,0,0,0,1,20k-30k
6,65406,1,30,9,14400.0,0,0,0,0,10k-20k
6,67000,0,42,13,61510.0,0,0,0,1,60k-80k
6,64300,0,46,1,24000.0,1,0,0,1,20k-30k
6,68107,1,39,11,30000.0,0,0,0,0,20k-30k
6,65411,0,25,13,18000.0,0,0,0,0,10k-20k
6,63903,1,27,5,0.0,1,0,0,1,less 10k
6,60400,1,28,11,3800.0,0,0,0,1,less 10k
6,61303,0,40,11,60000.0,0,0,0,1,50k-60k
6,62707,0,40,13,190000.0,0,0,0,1,above 150k
6,63901,1,28,9,26000.0,1,0,0,0,20k-30k
6,66108,1,25,13,29100.0,0,0,1,0,20k-30k
6,60500,1,64,13,9600.0,0,0,0,1,less 10k
6,67502,1,30,3,4900.0,1,0,0,0,less 10k
6,62900,0,35,10,20000.0,0,0,0,0,10k-20k
6,61301,1,44,12,39200.0,0,0,0,0,30k-40k
6,66112,0,20,9,0.0,0,0,1,0,less 10k
6,64300,0,45,11,24200.0,0,0,0,1,20k-30k
6,61800,1,52,11,0.0,0,0,0,1,less 10k
6,63702,0,54,13,53000.0,0,0,0,0,50k-60k
6,66104,0,28,13,40000.0,1,0,0,0,30k-40k
6,64900,0,45,10,6000.0,0,0,1,0,less 10k
6,68115,1,52,9,34000.0,0,0,0,1,30k-40k
6,68101,1,32,13,17000.0,1,0,0,0,10k-20k
6,67604,0,75,14,50500.0,0,0,0,1,50k-60k
6,64300,0,36,11,32000.0,0,0,0,1,30k-40k
6,65424,1,25,9,0.0,0,0,0,1,less 10k
6,62101,0,48,3,27000.0,1,0,0,1,20k-30k
6,62104,0,19,7,3000.0,0,0,0,0,less 10k
6,62706,1,64,8,23600.0,0,0,0,1,20k-30k
6,62601,1,39,6,5000.0,0,0,0,1,less 10k
6,65422,1,20,4,6000.0,1,0,0,1,less 10k
6,63301,1,80,9,7300.0,0,1,0,0,less 10k
6,67200,0,35,13,40000.0,0,0,0,0,30k-40k
6,62104,1,63,13,0.0,0,0,0,1,less 10k
6,67200,1,20,9,9600.0,0,0,0,0,less 10k
6,62201,0,68,1,9500.0,0,0,0,1,less 10k
6,63301,1,22,13,2100.0,0,0,0,0,less 10k
6,65424,0,34,9,13000.0,0,0,0,1,10k-20k
6,66110,0,37,9,60000.0,0,0,0,1,50k-60k
6,64200,1,25,10,40000.0,1,0,0,1,30k-40k
6,63702,1,48,12,45500.0,0,0,0,0,40k-50k
6,64404,1,57,12,20000.0,0,0,0,0,10k-20k
6,61202,0,36,13,104000.0,0,0,1,0,100k-150k
6,60500,0,20,5,13000.0,1,0,0,0,10k-20k
6,63402,1,89,10,9500.0,0,0,0,0,less 10k
6,62206,0,31,10,40000.0,1,0,0,1,30k-40k
6,61401,0,47,9,58000.0,0,0,0,1,50k-60k
6,66125,0,45,9,42040.0,0,0,0,0,40k-50k
6,65421,1,28,9,0.0,0,1,0,0,less 10k
6,66000,0,30,4,12000.0,1,0,0,1,10k-20k
6,67604,1,64,11,9740.0,0,0,1,1,less 10k
6,65402,1,59,9,7000.0,0,0,0,0,less 10k
6,68104,0,30,13,28000.0,0,1,0,0,20k-30k
6,62707,0,47,14,120000.0,0,0,1,1,100k-150k
6,65703,1,36,13,40000.0,0,0,1,1,30k-40k
6,67700,0,19,11,21000.0,1,0,0,0,20k-30k
6,67100,1,34,13,30000.0,0,0,0,1,20k-30k
6,66123,0,33,9,14000.0,1,0,0,1,10k-20k
6,63701,1,78,9,49200.0,0,0,0,1,40k-50k
6,66802,0,28,12,26320.0,0,0,0,0,20k-30k
6,60900,1,44,14,11000.0,0,0,0,1,10k-20k
6,68004,1,72,9,4200.0,0,0,0,1,less 10k
6,61700,0,40,9,90200.0,0,0,0,1,80k-100k
6,62801,0,22,11,8500.0,0,0,0,0,less 10k
6,62408,1,37,7,0.0,0,0,0,1,less 10k
6,66115,1,20,11,26800.0,1,0,0,0,20k-30k
6,67605,1,55,9,18000.0,0,0,0,1,10k-20k
